sa2_code,sa2_name,state_name,industry_code,industry_label,opportunity_score,underserved_businesses,observed_businesses,expected_businesses_state_median_density,demand_index
114021285,"Hill Top - Colo Vale","New South Wales",M,"Professional, Scientific and Technical Services",19.4481,17.61,47,64.61,0.5046
112021244,"Casino","New South Wales",H,"Accommodation and Food Services",19.448,23.22,23,46.22,0.2375
203011034,"Bannockburn","Victoria",I,"Transport, Postal and Warehousing",19.4301,14.92,38,52.92,0.7019
127011728,"Leppington - Catherine Field","New South Wales",C,"Manufacturing",19.4171,14.15,39,53.15,0.7721
210011534,"Keilor East","Victoria",S,"Other Services",19.4112,16.11,54,70.11,0.6049
216031415,"Mooroopna","Victoria",G,"Retail Trade",19.4088,20.65,27,47.65,0.3399
214011376,"Skye - Sandhurst","Victoria",Q,"Health Care and Social Assistance",19.407,15.35,69,84.35,0.6646
110041205,"Tamworth Surrounds","New South Wales",H,"Accommodation and Food Services",19.4008,19.65,55,74.65,0.3872
122031427,"Forestville - Killarney Heights","New South Wales",S,"Other Services",19.3982,14.12,46,60.12,0.7734
311021310,"Wolffdene - Bahrs Scrub","Queensland",H,"Accommodation and Food Services",19.3976,14.62,19,33.62,0.7267
314021389,"Murrumba Downs - Griffin","Queensland",H,"Accommodation and Food Services",19.3943,14.54,60,74.54,0.7339
102021046,"Budgewoi - Buff Point - Halekulani","New South Wales",S,"Other Services",19.3918,21.64,23,44.64,0.2962
319051522,"Burrum - Fraser","Queensland",I,"Transport, Postal and Warehousing",19.3872,25.4,39,64.4,0.1634
